"method","bias","mae","rmse","spearman","accuracy","rules"
3,-0.0299797304312789,0.0860317102096652,0.124776764881548,0.376064096737906,0.753333333333333,14
4,-0.0303883756097512,0.0871818187919228,0.126046774023997,0.380922261227879,0.753333333333333,13
1,0.0286013701336758,0.0829317308917659,0.101239596346013,0.68376675870272,0.52,0
2,-0.0244413526033025,0.0825892030847524,0.118804147564685,0.391284308427532,0.662222222222222,0
3,-0.0195234113004091,0.0798565962365443,0.123027529250096,0,0.762222222222222,0
4,-0.0195234113004091,0.0798565962365443,0.123027529250096,0,0.762222222222222,0
1,0.00612918437130042,0.0941991594696915,0.117506293878677,0.559104442634227,0.591111111111111,0
2,-0.00802922353623831,0.09106729913805,0.123080516384242,0.111817725881515,0.468888888888889,0
3,-0.00616265551806084,0.0880881608391525,0.123957240927841,0.0506500231700157,0.24,13
4,-0.0101280935751808,0.0860347047263625,0.124113581476349,0.0577706005202464,0.262222222222222,13
1,-0.0225271305936353,0.09890640700556,0.125802826807171,0.635353047001042,0.66,0
2,-0.0155922852831829,0.0920108496241384,0.125742388386998,0.381844353326756,0.566666666666667,0
3,-0.0195972619771397,0.0901212839940783,0.133088004019263,0,0.753333333333333,0
4,-0.0195972619771397,0.0901212839940783,0.133088004019263,0,0.753333333333333,0
1,0.0139465603698693,0.0965131433224339,0.118224329243353,0.508304467013868,0.575555555555556,0
2,-0.00815521744693261,0.094853894669579,0.123525085285496,0.368537235481353,0.471111111111111,0
3,-0.00883570810928901,0.0963065543449173,0.128366852998497,0.422053665955457,0.277777777777778,12
4,-0.00848988155291595,0.0968775723921889,0.128859782334865,0.436922661685473,0.277777777777778,14
1,0.0177977927755725,0.0817724953543639,0.100149541119508,0.647267645485368,0.548888888888889,0
2,-0.0200177744563705,0.079245836990486,0.111505405643867,0.518176538995263,0.68,0
3,-0.0169764460895384,0.0785044789938716,0.119159102846322,0,0.757777777777778,0
4,-0.0169764460895384,0.0785044789938716,0.119159102846322,0,0.757777777777778,0
1,-0.00758007815031563,0.116828788477718,0.14662797185817,0.507248420356629,0.617777777777778,0
2,-0.00989015787827805,0.084865944048056,0.116008447682724,0.307851504925653,0.564444444444444,0
3,-0.00728500063408216,0.0819917359354188,0.119774883981733,0.276488340853498,0.282222222222222,13
4,-0.00787109050136459,0.0821246131566698,0.12041317072368,0.290736673974968,0.231111111111111,14
1,0.0555484441265288,0.106798102887126,0.130707166861709,0.603764709037686,0.486666666666667,0
2,0.0038390054782562,0.102503736452947,0.13220494611227,0.265783639195926,0.371111111111111,0
3,-0.0184489899220932,0.0941806026873597,0.1369627695066,0,0.751111111111111,0
4,-0.0184489899220932,0.0941806026873597,0.1369627695066,0,0.751111111111111,0
1,0.0305662517482221,0.0866617672285803,0.106161783021442,0.651292322069791,0.56,0
2,0.0084765439069116,0.0885980796205424,0.115038204457479,0.452649580310616,0.442222222222222,0
3,0.0104852945788457,0.0930436464664814,0.121734815692547,0.617121077426589,0.226666666666667,15
4,0.0105962243763029,0.0946245376378151,0.123741517931402,0.433522562405707,0.226666666666667,12
1,-0.0773546363498112,0.107976097801597,0.132753944849479,0.716674893970737,0.782222222222222,0
2,-0.0530810901609064,0.0811447833602452,0.109349368014866,0.76754832545049,0.857777777777778,0
3,-0.0184131822022751,0.0854223415024456,0.126098828186172,0,0.748888888888889,0
4,-0.0184131822022751,0.0854223415024456,0.126098828186172,0,0.748888888888889,0
1,-0.0345175520997388,0.100448917457019,0.125652293917712,0.575913872885366,0.68,0
2,-0.0339255766561179,0.0925204003725984,0.128209448134394,0.476313444586754,0.713333333333333,0
3,-0.0307326107750123,0.0943945640594171,0.133291036848865,0.673647996904553,0.746666666666667,14
4,-0.0330112125970925,0.0973472569033741,0.136070293526621,0.419357415424593,0.746666666666667,10
1,-0.0168712475139754,0.0767865661232109,0.0956989443365383,0.67431521048287,0.68,0
2,-0.0156539818673112,0.0749620579483164,0.103407310471442,0.731316137257341,0.693333333333333,0
3,-0.0144271043557766,0.0827239980592823,0.122646722740595,0,0.76,0
4,-0.0144271043557766,0.0827239980592823,0.122646722740595,0,0.76,0
1,-0.0163991179927484,0.0884974805823311,0.112052256860984,0.638467915975123,0.682222222222222,0
2,-0.0237200095593275,0.0891236719391602,0.119609567983777,0.615912482617365,0.666666666666667,0
3,-0.0265597655511737,0.0913039250445934,0.130649793126553,0.566656521020594,0.704444444444444,15
4,-0.0247704255495746,0.0910972745706533,0.133025750665385,0.650818591184298,0.515555555555556,15
1,0.0135689210878491,0.0908381518363731,0.112042096420457,0.461934053072415,0.526666666666667,0
2,-0.0177394190647511,0.0888574464732483,0.117510267281611,0.446533141322048,0.677777777777778,0
3,-0.0150067769775179,0.0866500631230308,0.124819420129962,0,0.74,0
4,-0.0150067769775179,0.0866500631230308,0.124819420129962,0,0.74,0
1,0.011247963030723,0.096128792244069,0.118910180466167,0.431018338428844,0.586666666666667,0
2,-0.00567090871841741,0.0845038800435728,0.114690735234207,0.154515656395027,0.555555555555556,0
3,-0.00234273898824643,0.0811279635065591,0.116281019850385,0.044956183003665,0.315555555555556,15
4,-0.00444800557931446,0.0800196475171435,0.11645047573305,0.055475593361418,0.24,15
1,-0.0365520799673617,0.0737966865750966,0.0993754151143424,0.753283049515643,0.713333333333333,0
2,-0.0262237651819439,0.0812864639456699,0.115851740818193,0.606477658790463,0.762222222222222,0
3,-0.0192224654253607,0.0822794706242849,0.125545725864084,0,0.76,0
4,-0.0192224654253607,0.0822794706242849,0.125545725864084,0,0.76,0
1,0.0181626884736791,0.0934793105444078,0.114910439592183,0.62085787671045,0.566666666666667,0
2,-0.00260823903456929,0.0898154119925929,0.116499811574038,0.661332045693108,0.468888888888889,0
3,0.00145975971183643,0.102175179358727,0.12858994359136,0.768328858685986,0.271111111111111,15
4,-0.00404995158440755,0.10362573036574,0.132966899498999,0.697920107990561,0.271111111111111,15
1,-0.010247924036359,0.0850716265384283,0.108475777216841,0.676909884411858,0.626666666666667,0
2,-0.00183010900005968,0.0859263575896887,0.117193234872519,0.673651690933345,0.531111111111111,0
3,-0.0177637000150927,0.0884343284084751,0.13472778361191,0,0.773333333333333,0
4,-0.0177637000150927,0.0884343284084751,0.13472778361191,0,0.773333333333333,0
1,-0.0130471525209727,0.0900149032303953,0.114000165766191,0.534370058035679,0.613333333333333,0
2,-0.0129662385067392,0.0936183882172468,0.126242925150505,0.254154691753898,0.546666666666667,0
3,-0.0141081402778199,0.09176388301918,0.129454749364515,0.449208983239584,0.335555555555556,15
4,-0.0130289107020068,0.092820696636824,0.130070737731005,0.17326198271274,0.257777777777778,14
1,-0.0543593439306568,0.107499574811698,0.135706016569769,0.670528447472982,0.753333333333333,0
2,-0.0426692714879129,0.088944477965221,0.119917088372815,0.683769610573026,0.813333333333333,0
3,-0.0218533035659906,0.092006058772506,0.131538325607584,0,0.722222222222222,0
4,-0.0218533035659906,0.092006058772506,0.131538325607584,0,0.722222222222222,0
1,-0.0274601685504467,0.0855596551683171,0.110475927465261,0.628378447076318,0.708888888888889,0
2,-0.0204964268435404,0.0802350783036797,0.107366743992936,0.723016937663733,0.791111111111111,0
3,-0.0244147072203734,0.0857563386798599,0.121108740631954,0.849322940526559,0.928888888888889,15
4,-0.0180693941601291,0.0879777668664735,0.126883962792729,0.622789925610183,0.771111111111111,12
1,-0.021977967294829,0.086160074418024,0.107212866808367,0.632304369497712,0.688888888888889,0
2,-0.017346200331569,0.081966735039602,0.114769896198403,0.483821235995372,0.762222222222222,0
3,-0.0101541865667356,0.0813102678858248,0.120837172149798,0,0.771111111111111,0
4,-0.0101541865667356,0.0813102678858248,0.120837172149798,0,0.771111111111111,0
1,-0.000584214612255091,0.0944700285492086,0.117912646941103,0.621759310399239,0.617777777777778,0
2,-0.0100209977006678,0.0905899865173707,0.120613359575256,0.503629398792952,0.633333333333333,0
3,-0.00488048537400823,0.0931610162209278,0.126780969284416,0.545733025772366,0.248888888888889,14
4,-0.00740339730492575,0.093261996888283,0.128758859494041,0.468532787905518,0.248888888888889,11
1,0.0330706282093712,0.100485300082072,0.125123350221136,0.431385269503538,0.508888888888889,0
2,0.00160779450868414,0.0825593998832325,0.112180670641226,0.436279231439498,0.566666666666667,0
3,-0.00454028445316761,0.0808888410893693,0.119516444118151,0,0.784444444444444,0
4,-0.00454028445316761,0.0808888410893693,0.119516444118151,0,0.784444444444444,0
1,0.0353430068477414,0.0897724228857747,0.110347883577238,0.580376197461795,0.506666666666667,0
2,0.00227496821242435,0.0861224127182776,0.113685103106086,0.583527124061824,0.46,0
3,0.00079539547829832,0.0892673293668434,0.12046660234182,0.697763008289732,0.242222222222222,15
4,0.00156831832676773,0.091675048530434,0.123198127820642,0.66111262519733,0.242222222222222,15
1,-0.0181143048055795,0.0952829363895726,0.12317521661206,0.485070086741504,0.622222222222222,0
2,-0.00927321199762033,0.0868895695635118,0.11590233165902,0.723324563722383,0.593333333333333,0
3,-0.0209665918318289,0.0914727127581181,0.132234591938816,0,0.735555555555556,0
4,-0.0209665918318289,0.0914727127581181,0.132234591938816,0,0.735555555555556,0
1,-0.0102492013092364,0.075603538659485,0.0952182720656467,0.746827132016952,0.711111111111111,0
2,-0.00135697111875413,0.0834238971023142,0.109310660414359,0.64625585097061,0.528888888888889,0
3,-0.00234008694965151,0.0878130979378298,0.117696601382059,0.81157758817767,0.257777777777778,13
4,-0.00232217812037327,0.0895980844034937,0.120239672600451,0.665265831298288,0.257777777777778,13
1,0.0852306184903329,0.112680677953928,0.136375454141656,0.684779762135468,0.442222222222222,0
2,0.0139250981602634,0.100682549932064,0.123211379276752,0.341856836336711,0.335555555555556,0
3,-0.0206590151938603,0.0898655944256414,0.129665840428758,0,0.731111111111111,0
4,-0.0206590151938603,0.0898655944256414,0.129665840428758,0,0.731111111111111,0
1,0.0263324551515649,0.113423407753084,0.140998353848611,0.556261302560931,0.591111111111111,0
2,-0.014410729787894,0.0832377430512708,0.113520927212933,0.525577198541854,0.604444444444444,0
3,-0.0152631198076389,0.0830292720134419,0.120672831174485,0.563427437522828,0.568888888888889,15
4,-0.0180822683167634,0.0823414220616851,0.124911596757198,0.472088364508554,0.768888888888889,15
1,-0.0201022164391837,0.0831121390895744,0.105047561738827,0.715494979698219,0.713333333333333,0
2,-0.0191297269580657,0.0910999873382763,0.115616459423055,0.649062494190291,0.684444444444444,0
3,-0.0302665599954346,0.0962924287063658,0.137175073862829,0,0.704444444444444,0
4,-0.0302665599954346,0.0962924287063658,0.137175073862829,0,0.704444444444444,0
1,0.0348591649922319,0.0844063232031934,0.103792961267108,0.689250196974547,0.517777777777778,0
2,-0.010057143919381,0.0892381946275671,0.120182666291421,0.367952156618907,0.557777777777778,0
3,-0.00784122886371168,0.0868674817644681,0.123109705478751,0.496127189623048,0.282222222222222,14
4,-0.0111854613222604,0.0867032619045367,0.125477522125526,0.444625085071248,0.246666666666667,15
1,0.029329151251599,0.080400049384915,0.0964520989029197,0.718834168416988,0.553333333333333,0
2,0.00761015916563045,0.0955868516283311,0.122739793554088,0.227545528097045,0.291111111111111,0
3,-0.0128030141804408,0.0868833049420547,0.125451228031105,0,0.753333333333333,0
4,-0.0128030141804408,0.0868833049420547,0.125451228031105,0,0.753333333333333,0
1,-0.0179898281703214,0.079973756051566,0.100382454496364,0.643297629170751,0.66,0
2,-0.0239710038024062,0.0822895007286179,0.113666273055633,0.588173773300021,0.653333333333333,0
3,-0.0234574183349835,0.0834431142289447,0.12258313288019,0.674294652787326,0.746666666666667,13
4,-0.0259498522861292,0.0855433557623642,0.125515529373495,0.577586855223084,0.744444444444444,14
1,0.0145829725123709,0.0886176821230914,0.109578800468597,0.583643345625109,0.582222222222222,0
2,0.00531398095141066,0.0972511537264165,0.120557660991105,0.403421055141043,0.302222222222222,0
3,-0.026037230066744,0.0877435895577118,0.128723187214952,0,0.724444444444444,0
4,-0.026037230066744,0.0877435895577118,0.128723187214952,0,0.724444444444444,0
1,-0.0223941141304349,0.0858314573249814,0.107524343382573,0.612375351884526,0.666666666666667,0
2,-0.0361669242341503,0.0899646903432044,0.123496502201046,0.421103896306379,0.708888888888889,0
3,-0.0382061811183745,0.09251225875594,0.12836146638131,0.566112547477056,0.737777777777778,15
4,-0.0372758566163732,0.0931356636160747,0.129500545247425,0.514105400775746,0.737777777777778,15
1,-0.0296910663188347,0.0819766626450891,0.106428763387119,0.701897469573384,0.731111111111111,0
2,-0.027174366121771,0.0833908274669089,0.113318614774176,0.699891088400043,0.78,0
3,-0.0168637800823428,0.0876624653743649,0.127809710797171,0,0.748888888888889,0
4,-0.0168637800823428,0.0876624653743649,0.127809710797171,0,0.748888888888889,0
1,-0.0185776769628831,0.106342575209436,0.130772636362832,0.557522937212551,0.66,0
2,-0.035501390305049,0.0996144199857589,0.130374130728313,0.568487651534232,0.786666666666667,0
3,-0.0302256560776335,0.10037236148549,0.138218995438036,0.698951563780091,0.811111111111111,15
4,-0.0324692529783034,0.102742135594962,0.141441461103122,0.650778428199917,0.735555555555556,13
1,0.0195119516669591,0.0894049993870322,0.107771298612283,0.616110401657733,0.533333333333333,0
2,-0.00491578864198035,0.087628044251079,0.116474592402023,0.609239095121385,0.548888888888889,0
3,-0.01952968150806,0.0876653823464806,0.131343403127416,0,0.76,0
4,-0.01952968150806,0.0876653823464806,0.131343403127416,0,0.76,0
1,-0.0123884404044341,0.0816194674204667,0.101913109651591,0.664809695720308,0.702222222222222,0
2,-0.0294226349738316,0.0794072484778813,0.110425801519411,0.771947944886808,0.826666666666667,0
3,-0.0279043262707842,0.0873981828666003,0.120882471717329,0.870611585288808,0.746666666666667,15
4,-0.0300678207217261,0.0930319358672592,0.126544517934848,0.705431532029837,0.746666666666667,15
1,0.00831556619695432,0.0866500499730321,0.110969526105463,0.517265821809715,0.568888888888889,0
2,-0.00580136015976245,0.0911998452269464,0.122584467979002,0.0994376314920059,0.366666666666667,0
3,-0.0211315007486979,0.0836047723822091,0.124930818446727,0,0.742222222222222,0
4,-0.0211315007486979,0.0836047723822091,0.124930818446727,0,0.742222222222222,0
1,0.0210131508125451,0.0868396724326052,0.108909036358479,0.602703090535505,0.571111111111111,0
2,-0.00548369634710735,0.0844143738042563,0.113529755165131,0.42506203863213,0.524444444444444,0
3,-0.00441183966000398,0.0848473297506597,0.120057584984595,0.36366145193847,0.228888888888889,13
4,-0.00426504326911202,0.0853679882727278,0.120606205947224,0.397418150918641,0.228888888888889,15
1,0.0344603140107757,0.0987899616738439,0.123142579681842,0.596798504355234,0.56,0
2,-0.0104193350591925,0.0924573048323692,0.120770960556613,0.507281673082986,0.591111111111111,0
3,-0.0221892874048038,0.0933991543009882,0.133297743073165,0,0.724444444444444,0
4,-0.0221892874048038,0.0933991543009882,0.133297743073165,0,0.724444444444444,0
1,0.0182368951848137,0.0979362274347688,0.12789478636022,0.499795694713634,0.577777777777778,0
2,-0.0151482193442415,0.0790725727712453,0.109836262489664,0.629012360878987,0.713333333333333,0
3,-0.0189379039710855,0.0818465774235204,0.117953099728644,0.841475952168353,0.915555555555556,14
4,-0.0145692465568791,0.0825157577690831,0.121135713466398,0.566646705456857,0.726666666666667,11
1,-0.00460159971511678,0.0813629945397757,0.104795231587908,0.61784895714876,0.635555555555556,0
2,-0.018407912458158,0.0811748583527562,0.112925732774307,0.557800187281937,0.753333333333333,0
3,-0.0125837932759741,0.0808191382558707,0.122251203128674,0,0.773333333333333,0
4,-0.0125837932759741,0.0808191382558707,0.122251203128674,0,0.773333333333333,0
1,0.00595369547769625,0.0868533942329171,0.107768154647674,0.640260614641897,0.62,0
2,-0.00330995986816683,0.0857756707233444,0.114973833282378,0.505135925541929,0.591111111111111,0
3,0.00140912006708179,0.0876807425405277,0.123462829553845,0.57172258262004,0.408888888888889,15
4,-0.00190143559389126,0.0869359272303448,0.125826885758389,0.488399243895611,0.286666666666667,15
1,0.0192167654969119,0.102478804541306,0.129738858328565,0.445490921086329,0.528888888888889,0
2,0.00476106475052451,0.0944056284776469,0.123965042376608,0.287433033101581,0.331111111111111,0
3,-0.015497854869216,0.0867810859415969,0.128560244187013,0,0.76,0
4,-0.015497854869216,0.0867810859415969,0.128560244187013,0,0.76,0
1,-0.0174277883197266,0.0789281025743132,0.0981408862661803,0.740730806477007,0.66,0
